state_time,t_peak,peak_tn,experiment_type,trial_phase,stride_in_condition,est_stride_dur,actual_stride_dur
1148416,51.3,0.18,sav,A,4,1070,1110
1149536,51.3,0.09000000000000002,sav,B,1,1070,1120
1150616,51.3,0.09000000000000002,sav,B,2,1080,1080
1151706,51.3,0.09000000000000002,sav,B,3,1090,1090
1152756,51.3,0.09000000000000002,sav,B,4,1090,1050
1153836,51.3,0.09000000000000002,sav,B,5,1080,1080
1166646,51.3,0.18,sav,A,1,1070,1080
1167706,51.3,0.18,sav,A,1,1070,1070
1168766,51.3,0.18,sav,A,2,1070,1060
1169826,51.3,0.18,sav,A,3,1060,1060
1170896,51.3,0.18,sav,A,4,1070,1070
1171976,51.3,0.08000000000000003,sav,B,1,1070,1080
1173026,51.3,0.08000000000000003,sav,B,2,1060,1050
1174096,51.3,0.08000000000000003,sav,B,3,1070,1070
1175166,51.3,0.08000000000000003,sav,B,4,1070,1070
1176236,51.3,0.08000000000000003,sav,B,5,1070,1070
1190226,51.3,0.18,sav,A,1,1080,1060
1191306,51.3,0.18,sav,A,1,1080,1090
1192376,51.3,0.18,sav,A,2,1080,1070
1193436,51.3,0.18,sav,A,3,1070,1060
1194516,51.3,0.18,sav,A,4,1070,1080
1195566,51.3,0.07000000000000003,sav,B,1,1070,1050
1196636,51.3,0.07000000000000003,sav,B,2,1070,1070
1197706,51.3,0.07000000000000003,sav,B,3,1070,1070
1198786,51.3,0.07000000000000003,sav,B,4,1070,1080
1199856,51.3,0.07000000000000003,sav,B,5,1070,1070
1212866,51.3,0.06000000000000003,sav,A,1,1100,1100
1213956,51.3,0.06000000000000003,sav,A,1,1100,1100
1215046,51.3,0.06000000000000003,sav,A,2,1100,1090
1216096,51.3,0.06000000000000003,sav,A,3,1100,1050
1217156,51.3,0.06000000000000003,sav,A,4,1090,1060
1218216,51.3,0.18,sav,B,1,1060,1060
1219286,51.3,0.18,sav,B,2,1060,1070
1220316,51.3,0.18,sav,B,3,1060,1030
1221386,51.3,0.18,sav,B,4,1060,1070
1222476,51.3,0.18,sav,B,5,1070,1090
1232296,51.3,0.18,sav,A,1,1090,1120
1233376,51.3,0.18,sav,A,1,1090,1090
1234476,51.3,0.18,sav,A,2,1100,1100
1235536,51.3,0.18,sav,A,3,1090,1060
1236586,51.3,0.18,sav,A,4,1090,1050
1237686,51.3,0.07000000000000003,sav,B,1,1090,1100
1238776,51.3,0.07000000000000003,sav,B,2,1090,1090
1239866,51.3,0.07000000000000003,sav,B,3,1090,1090
1240926,51.3,0.07000000000000003,sav,B,4,1090,1060
1242006,51.3,0.07000000000000003,sav,B,5,1090,1080
1255146,51.3,0.18,sav,A,1,1120,1130
1256276,51.3,0.18,sav,A,1,1130,1140
1257356,51.3,0.18,sav,A,2,1130,1080
1258466,51.3,0.18,sav,A,3,1130,1110
1259536,51.3,0.18,sav,A,4,1110,1070
1260616,51.3,0.18,sav,B,1,1080,1080
1261696,51.3,0.18,sav,B,2,1080,1080
1262786,51.3,0.18,sav,B,3,1080,1090
1263876,51.3,0.18,sav,B,4,1080,1090
1264956,51.3,0.18,sav,B,5,1080,1080
1276096,51.3,0.06000000000000003,sav,A,1,1120,1130
1277196,51.3,0.06000000000000003,sav,A,1,1110,1110
1278336,51.3,0.06000000000000003,sav,A,2,1130,1140
1279416,51.3,0.06000000000000003,sav,A,3,1110,1080
1280526,51.3,0.06000000000000003,sav,A,4,1110,1110
1281626,51.3,0.18,sav,B,1,1110,1100
1282716,51.3,0.18,sav,B,2,1100,1090
1283806,51.3,0.18,sav,B,3,1090,1090
1284896,51.3,0.18,sav,B,4,1090,1090
1285976,51.3,0.18,sav,B,5,1090,1080
1297866,51.3,0.18,sav,A,1,1090,1090
1298936,51.3,0.18,sav,A,1,1090,1080
1300006,51.3,0.18,sav,A,2,1090,1070
1301096,51.3,0.18,sav,A,3,1090,1090
1302166,51.3,0.18,sav,A,4,1080,1070
1303226,51.3,0.18,sav,B,1,1070,1060
1304306,51.3,0.18,sav,B,2,1070,1080
1305376,51.3,0.18,sav,B,3,1070,1070
1306466,51.3,0.18,sav,B,4,1070,1090
1307556,51.3,0.18,sav,B,5,1080,1090
1319426,51.3,0.07000000000000003,sav,A,1,1090,1090
1320496,51.3,0.07000000000000003,sav,A,1,1090,1080
1321576,51.3,0.07000000000000003,sav,A,2,1080,1080
1322656,51.3,0.07000000000000003,sav,A,3,1080,1080
1323736,51.3,0.07000000000000003,sav,A,4,1080,1080
1324796,51.3,0.18,sav,B,1,1080,1060
1325876,51.3,0.18,sav,B,2,1080,1080
1326936,51.3,0.18,sav,B,3,1080,1060
1327996,51.3,0.18,sav,B,4,1060,1060
1329046,51.3,0.18,sav,B,5,1060,1050
1338846,51.3,0.08000000000000003,sav,A,1,1100,1060
1339906,51.3,0.08000000000000003,sav,A,1,1070,1070
1340976,51.3,0.08000000000000003,sav,A,2,1070,1070
1342066,51.3,0.08000000000000003,sav,A,3,1070,1090
